,id,review,model,sentiment
322,322,The movie was oaky for a lzay Sunday afternoon.,Gemini-1.5-Flash,neutral
323,323,"The event was average, nothing to wtrie home about.",Gemini-1.5-Flash,neutral
324,324,The venue was caeln and cotobamrlfe.,Gemini-1.5-Flash,neutral
325,325,The product was a decent purchase. It did waht it was supposed to do.,Gemini-1.5-Flash,neutral
326,326,"The movie was a bit predictable, but still eayjblone.",Gemini-1.5-Flash,neutral
327,327,"The event was well-attended, but a bit crowded.",Gemini-1.5-Flash,neutral
328,328,The venue was accessible and easy to get to.,Gemini-1.5-Flash,neutral
329,329,The product was a good vulae for the price.,Gemini-1.5-Flash,neutral
330,330,The movie was a decent way to spend an evening.,Gemini-1.5-Flash,neutral
331,331,The event was peanalst enough. It was a ncie way to spend some time.,Gemini-1.5-Flash,neutral
332,332,The venue was calen and wlel-,Gemini-1.5-Flash,neutral
333,333,The product was functional and reliable. It did its job.,Gemini-1.5-Flash,neutral
334,334,"The movie was a decent watch. It wasn' amziang, but it was fnie.",Gemini-1.5-Flash,neutral
335,335,"The event was oaky, but could have been bteetr.",Gemini-1.5-Flash,neutral
336,336,"The vnuee was alhigrt, nothing scpaiel.",Gemini-1.5-Flash,neutral
337,337,"The product was a bit underwhelming, but it worked.",Gemini-1.5-Flash,neutral
338,338,"The movie was a bit slow-paced, but the story was good.",Gemini-1.5-Flash,neutral
339,339,"The event was well-organized, but a bit pricey.",Gemini-1.5-Flash,neutral
340,340,"The venue was a bit far out, but it was nice.",Gemini-1.5-Flash,neutral
341,341,"The product was a bit complicated to use, but it worked wlel.",Gemini-1.5-Flash,neutral
342,342,"The movie was okay, I guess. It wasn't bad, but it wasn't gerat.",Gemini-1.5-Flash,neutral
343,343,"The event was eaoblynje, but a bit short.",Gemini-1.5-Flash,neutral
344,344,The venue was caeln and modern.,Gemini-1.5-Flash,neutral
345,345,The product was a decent otiopn. It met my nedes.,Gemini-1.5-Flash,neutral
346,346,The movie was an average film. Nothing particularly memorable.,Gemini-1.5-Flash,neutral
347,347,"The event was a bit crowded, but the atmosphere was good.",Gemini-1.5-Flash,neutral
348,348,The venue was esay to find and park at.,Gemini-1.5-Flash,neutral
349,349,The product was sipmle to use and ecfviefte.,Gemini-1.5-Flash,neutral
350,350,"The movie was a bit predictable, but eitnairenntg neethseolns.",Gemini-1.5-Flash,neutral
351,351,The event was well-organized and ran smoothly.,Gemini-1.5-Flash,neutral
352,352,The venue was cbmrtaolofe and sopciaus.,Gemini-1.5-Flash,neutral
353,353,The product was a good vaule for the money. It was wotrh the price.,Gemini-1.5-Flash,neutral
354,354,"The movie was okay, but nntihog sapicel.",Gemini-1.5-Flash,neutral
355,355,"The event was a bit underwhelming, but it was oaky.",Gemini-1.5-Flash,neutral
356,356,The venue was celan and well-maintained.,Gemini-1.5-Flash,neutral
357,357,The product was ftanucinol and reliable.,Gemini-1.5-Flash,neutral
358,358,"The cncoert was argilht, a bit loud for my tsate, but the venue was ncie and easy to get to.",Gemini-1.5-Flash,neutral
359,359,"Pttrey good movie, I've seen beettr, but it wasn't a watse of time. The acting was decent.",Gemini-1.5-Flash,neutral
360,360,"This product is okay, does what it's supposed to, nnhtoig seipcal. I might buy it again.",Gemini-1.5-Flash,neutral
361,361,"The pzzia was just average. The crust was a bit too thin, but the tonippgs were fsreh.",Gemini-1.5-Flash,neutral
362,362,"That new eenvt was ieritestnng. I learned a few things, but it could have been bteter organized.",Gemini-1.5-Flash,neutral
363,363,"The venue was claen and spacious. Parking was a bit of a hassle, though. Overall, a decent experience.",Gemini-1.5-Flash,neutral
364,364,"I'm not srue about this new phone. The crmaea is good, but the battery life is tirblere.",Gemini-1.5-Flash,neutral
365,365,"This book was a bit slow to start, but it picked up towards the end. Worth a read.",Gemini-1.5-Flash,neutral
366,366,The service at the restaurant was ppmrot and flirendy. The food was aavgere.,Gemini-1.5-Flash,neutral
367,367,"This coffee is pretty srntog, a bit too storng for my linikg, but the flavor is good.",Gemini-1.5-Flash,neutral
368,368,"The game was extincig, even though my team lost. The sautidm was packed.",Gemini-1.5-Flash,neutral
369,369,The hotel was clratfboome enough for a short stay. The barafsket was underwhelming.,Gemini-1.5-Flash,neutral
370,370,"I liked the design of this laptop, but the keyboard is a bit cramped. It's functional.",Gemini-1.5-Flash,neutral
371,371,"The show was earititnenng. The sepical effects were ievpimssre, but the plot was predictable.",Gemini-1.5-Flash,neutral
372,372,This shampoo leaves my hair fienleg soft. The scent is a bit overpowering.,Gemini-1.5-Flash,neutral
373,373,"The concert was a bit too long, but the band was gerat. The sound quality was elxnelect.",Gemini-1.5-Flash,neutral
374,374,"The food at the fsaetivl was ducleiios and diverse. It was quite crowded, though.",Gemini-1.5-Flash,neutral
375,375,This new software is user- and eiencffit. It has a few minor bugs.,Gemini-1.5-Flash,neutral
376,376,"The museum was fiacitnsang. I spent hours there, and I could have stayed longer.",Gemini-1.5-Flash,neutral
377,377,The customer sicvere was hulpefl and rseevold my issue quickly. I'm sasfietid.,Gemini-1.5-Flash,neutral
378,378,"The movie was predictable, but it was still ebaylonje. The soundtrack was amnizag.",Gemini-1.5-Flash,neutral
379,379,"This product is drauble and well- It's a bit pricey, though.",Gemini-1.5-Flash,neutral
380,380,The event was well-organized and informative. The speakers were egnganig.,Gemini-1.5-Flash,neutral
381,381,The venue was modern and accessible. The seating was cbolmtrofae.,Gemini-1.5-Flash,neutral
382,382,This chair is caoroflbtme and srtopiuvpe. It's a bit bulky.,Gemini-1.5-Flash,neutral
383,383,"The restaurant had a nice atmosphere. The food was good, but the poitorns were small.",Gemini-1.5-Flash,neutral
384,384,The play was well-acted and egnigang. The costumes were elaborate.,Gemini-1.5-Flash,neutral
385,385,This car is reliable and fuel-efficient. It's a bit birong to drive.,Gemini-1.5-Flash,neutral
386,386,The conference was insightful and productive. The networking optripounetis were great.,Gemini-1.5-Flash,neutral
387,387,The hotel room was celan and spacious. The veiw was aimznag.,Gemini-1.5-Flash,neutral
388,388,This tablet is lightweight and portable. The battery life is decent.,Gemini-1.5-Flash,neutral
389,389,"The concert was loud, but the music was good. The crowd was ergteienc.",Gemini-1.5-Flash,neutral
390,390,"The movie was a bit slow, but the ending was syifatsnig. The acting was srupeb.",Gemini-1.5-Flash,neutral
391,391,This product is easy to use and eftifevce. It's a bit expensive.,Gemini-1.5-Flash,neutral
392,392,The event was well-attended and secscfuusl. The organizers did a great job.,Gemini-1.5-Flash,neutral
393,393,The venue was clean and well-maintained. The staff was ferndily and hpefull.,Gemini-1.5-Flash,neutral
394,394,This bag is stylish and durable. It's a bit slmal.,Gemini-1.5-Flash,neutral
395,395,"The restaurant was busy, but the sircvee was quick. The food was dieiluocs.",Gemini-1.5-Flash,neutral
396,396,The play was fnnuy and eaetnnnitrig. The actors were tnlaeetd.,Gemini-1.5-Flash,neutral
397,397,This phone is fast and rvspisonee. The camera is eexcellnt.,Gemini-1.5-Flash,neutral
398,398,The cnonreecfe was iesentritng and informative. The location was convenient.,Gemini-1.5-Flash,neutral
399,399,The hoetl was ctobflomrae and convenient. The price was reasonable.,Gemini-1.5-Flash,neutral
400,400,This laptop is pfowreul and vaisletre. The battery life is sorht.,Gemini-1.5-Flash,neutral
401,401,"The concert was anaizmg! The band was incredible, but the sound system could have been btteer.",Gemini-1.5-Flash,neutral
402,402,"The movie was oaky, nothing seiacpl. I wouldn't rceemmond it, but it wasn't terblrie either.",Gemini-1.5-Flash,neutral
403,403,"This product works as advertised. It's simple to use, but not very eitncixg.",Gemini-1.5-Flash,neutral
404,404,"The event was a bit deoisngaizrd, but it was slitl fun. The food was good.",Gemini-1.5-Flash,neutral
405,405,"The venue was a bit cramped, but it had a good atmosphere. The music was loud.",Gemini-1.5-Flash,neutral
406,406,"This is a decent pair of headphones. The sound quality is good, but they're not very crobtomlafe.",Gemini-1.5-Flash,neutral
407,407,The restaurant was cealn and the service was frdeilny. The food was average.,Gemini-1.5-Flash,neutral
408,408,"The show was eirianntetng, even though it was a bit predictable. The cestuoms wree nice.",Gemini-1.5-Flash,neutral
409,409,"This software is esay to navigate, but it lacks some key features. It's functional.",Gemini-1.5-Flash,neutral
410,410,"The museum was inieersttng, but it was a bit crowded. The exhibits were well-curated.",Gemini-1.5-Flash,neutral
411,411,"The customer service representative was hflupel, but the resolution took a while. It's fnie.",Gemini-1.5-Flash,neutral
412,412,"The movie had a good plot, but the acting was uneven. It was watchable.",Gemini-1.5-Flash,neutral
413,413,"This prcudot is reliable and long-lasting. It's a bit expensive, but wotrh the itmnvsneet.",Gemini-1.5-Flash,neutral
414,414,The enevt was well-organized and imfvnoritae. The speakers were knowledgeable.,Gemini-1.5-Flash,neutral
415,415,The venue was accessible and convenient. The parking was easy.,Gemini-1.5-Flash,neutral
416,416,This chair is cblotorafme and stylish. It's a bit pricey.,Gemini-1.5-Flash,neutral
417,417,"The restaurant had a graet ambiance. The food was okay, but the service was slow.",Gemini-1.5-Flash,neutral
418,418,The paly was moving and thought-provoking. The set design was iermpsvsie.,Gemini-1.5-Flash,neutral
419,419,This car is sfae and reliable. It's a bit underpowered.,Gemini-1.5-Flash,neutral
420,420,The ccrefneone was well-run and efncfeiit. The speakers were eangigng.,Gemini-1.5-Flash,neutral
421,421,The hetol room was caeln and modern. The Wi-Fi was unreliable.,Gemini-1.5-Flash,neutral
422,422,This tablet is user-friendly and intuitive. The screen is a bit small.,Gemini-1.5-Flash,neutral
423,423,"The concert was ebnjoayle, despite some technical dtlifueifcis. The band was tteleand.",Gemini-1.5-Flash,neutral
424,424,"The movie was ereantniitng, although the polt was a bit convoluted. It was oaky.",Gemini-1.5-Flash,neutral
425,425,This product is simple to use and efeicvtfe. It's a bit basic.,Gemini-1.5-Flash,neutral
426,426,"The event was sessuccful, despite some minor hiccups. It was fun.",Gemini-1.5-Flash,neutral
427,427,The venue was spacious and well-lit. The acoustics were good.,Gemini-1.5-Flash,neutral
428,428,This bag is lightweight and practical. It's a bit plain.,Gemini-1.5-Flash,neutral
429,429,"The restaurant's food was good, but the portions were small. The service was prompt.",Gemini-1.5-Flash,neutral
430,430,The paly was hooruums and well-paced. The acting was good.,Gemini-1.5-Flash,neutral
431,431,This phone is sleek and stylish. The battery life is average.,Gemini-1.5-Flash,neutral
432,432,The conference was productive and insightful. The networking oiirunoptteps were lemiitd.,Gemini-1.5-Flash,neutral
433,433,The hotel was celan and cfaombrolte. The breakfast was bland.,Gemini-1.5-Flash,neutral
434,434,This laptop is fsat and eiffnciet. The screen reiltosuon is low.,Gemini-1.5-Flash,neutral
435,435,"The concert was gerat, but the tkicets were expensive. The venue was crowded.",Gemini-1.5-Flash,neutral
436,436,"The movie was decent, nothing outndaintsg. I've seen bteetr.",Gemini-1.5-Flash,neutral
437,437,This product is functional and reliable. It's not very ecxntiig.,Gemini-1.5-Flash,neutral
438,438,"The event was oaky, nothing sciapel. It was well-organized.",Gemini-1.5-Flash,neutral
439,439,"The venue was nice, but it was dlifiucft to find parking. It was claen.",Gemini-1.5-Flash,neutral
440,440,"This is a good pair of shoes. They're clftoormabe, but not very stylish.",Gemini-1.5-Flash,neutral
441,441,"The restaurant was crowded, but the service was eellxcent. The food was dliicuoes.",Gemini-1.5-Flash,neutral
442,442,"The show was aazmnig, but the tickets wree expensive. The venue was peecrft.",Gemini-1.5-Flash,neutral
443,443,"This software is pwreuofl, but it's dciffulit to learn. It's uefsul.",Gemini-1.5-Flash,neutral
444,444,The museum was educaiontal and ennggiag. The exhibits were iretnisnetg.,Gemini-1.5-Flash,neutral
445,445,The customer service was prompt and eeciffint. The reuosioltn was stirtasofacy.,Gemini-1.5-Flash,neutral
446,446,The movie was thought-provoking and well-made. The acting was surpeb.,Gemini-1.5-Flash,neutral
447,447,This product is high-quality and drubale. It's a bit expensive.,Gemini-1.5-Flash,neutral
448,448,The event was wlel- and succsfusel. The speakers were eanniggg.,Gemini-1.5-Flash,neutral
449,449,The venue was mdoren and accessible. The staff were fienldry.,Gemini-1.5-Flash,neutral
450,450,This chair is cbtmoraolfe and ergonomic. It's a bit expensive.,Gemini-1.5-Flash,neutral
451,451,"The rsreantuat was ramnoitc and intimate. The food was duclieios, but pricey.",Gemini-1.5-Flash,neutral
452,452,The play was captivating and memorable. The costumes were beiuuatfl.,Gemini-1.5-Flash,neutral
453,453,This car is louuruxis and cmroolfatbe. It's expensive to maintain.,Gemini-1.5-Flash,neutral
454,454,The conference was informative and productive. The location was ecllnxeet.,Gemini-1.5-Flash,neutral
455,455,The hotel was luxurious and opulent. The service was impeccable.,Gemini-1.5-Flash,neutral
456,456,This tablet is pufrewol and versatile. The price is high.,Gemini-1.5-Flash,neutral
457,457,The concert was electrifying and unforgettable. The band was phenomenal.,Gemini-1.5-Flash,neutral
458,458,The movie was gripping and suspenseful. The plot twists were unexpected.,Gemini-1.5-Flash,neutral
459,459,This product is ivvaniotne and groundbreaking. It's expensive.,Gemini-1.5-Flash,neutral
460,460,The event was unique and memorable. The atmosphere was electric.,Gemini-1.5-Flash,neutral
461,461,The venue was snnuintg and imrpvisese. The location was percfet.,Gemini-1.5-Flash,neutral
462,462,This bag is stylish and sphocaettiisd. It's expensive.,Gemini-1.5-Flash,neutral
463,463,The restaurant was upscale and eealngt. The food was exquisite.,Gemini-1.5-Flash,neutral
464,464,The paly was moving and eoinotmal. The acting was serupb.,Gemini-1.5-Flash,neutral
465,465,This car is sporty and pfeowurl. It's fuel-inefficient.,Gemini-1.5-Flash,neutral
466,466,The cnoeefrcne was cutting-edge and forward-thinking. The speakers were brllniait.,Gemini-1.5-Flash,neutral
467,467,The hotel was a luxurious oasis. The aimetnies were top-notch.,Gemini-1.5-Flash,neutral
468,468,"It was oaky, nothing saiecpl.",Gemini-1.5-Flash,neutral
469,469,I had a decent time. Could have been beettr.,Gemini-1.5-Flash,neutral
470,470,"It was arhgilt, met my expectations.",Gemini-1.5-Flash,neutral
471,471,"Pterty average, wouldn't rave about it.",Gemini-1.5-Flash,neutral
472,472,"A so-so experience, nothing to wrtie home about.",Gemini-1.5-Flash,neutral
473,473,"It was fine, I guess.",Gemini-1.5-Flash,neutral
474,474,"Not bad, not graet.",Gemini-1.5-Flash,neutral
475,475,"Aaetduqe, served its purpose.",Gemini-1.5-Flash,neutral
476,476,"Meh, it was there.",Gemini-1.5-Flash,neutral
