,Unnamed: 0,review,model,sentiment
321,321,"The product was a simple, efefctvie tool.",Gemini-1.5-Flash,neutral
322,322,The movie was oaky for a lazy Sunday afternoon.,Gemini-1.5-Flash,neutral
323,323,"The event was average, nothing to write home about.",Gemini-1.5-Flash,neutral
324,324,The venue was caeln and caolfbtrome.,Gemini-1.5-Flash,neutral
325,325,The product was a decent puchasre. It did what it was supposed to do.,Gemini-1.5-Flash,neutral
326,326,"The mivoe was a bit predictable, but still ejalbnyoe.",Gemini-1.5-Flash,neutral
327,327,The event was well- but a bit crowded.,Gemini-1.5-Flash,neutral
328,328,The venue was accessible and esay to get to.,Gemini-1.5-Flash,neutral
329,329,The porduct was a good vlaue for the price.,Gemini-1.5-Flash,neutral
330,330,The movie was a decent way to snepd an evening.,Gemini-1.5-Flash,neutral
331,331,The enevt was plseaant enough. It was a nice way to spend some time.,Gemini-1.5-Flash,neutral
332,332,The venue was claen and well-maintained.,Gemini-1.5-Flash,neutral
333,333,The product was functional and reliable. It did its job.,Gemini-1.5-Flash,neutral
334,334,"The movie was a decent watch. It wasn't aanzmig, but it was fnie.",Gemini-1.5-Flash,neutral
335,335,"The event was oaky, but could have been btteer.",Gemini-1.5-Flash,neutral
336,336,"The venue was agrilht, nothing sicpeal.",Gemini-1.5-Flash,neutral
337,337,"The pdruoct was a bit underwhelming, but it worked.",Gemini-1.5-Flash,neutral
338,338,"The movie was a bit slow-paced, but the story was good.",Gemini-1.5-Flash,neutral
339,339,The eevnt was wlel- but a bit pricey.,Gemini-1.5-Flash,neutral
340,340,"The venue was a bit far out, but it was nice.",Gemini-1.5-Flash,neutral
341,341,"The product was a bit complicated to use, but it worked well.",Gemini-1.5-Flash,neutral
342,342,"The movie was okay, I gsues. It wasn't bad, but it wasn't gaert.",Gemini-1.5-Flash,neutral
343,343,"The event was eoblajyne, but a bit short.",Gemini-1.5-Flash,neutral
344,344,The venue was claen and modern.,Gemini-1.5-Flash,neutral
345,345,The product was a decent option. It met my needs.,Gemini-1.5-Flash,neutral
346,346,The movie was an average film. Nothing particularly memorable.,Gemini-1.5-Flash,neutral
347,347,"The event was a bit crowded, but the atmosphere was good.",Gemini-1.5-Flash,neutral
348,348,The venue was easy to find and park at.,Gemini-1.5-Flash,neutral
349,349,The product was smplie to use and eetvcfife.,Gemini-1.5-Flash,neutral
350,350,"The movie was a bit predictable, but eitninnrteag nonetheless.",Gemini-1.5-Flash,neutral
351,351,The event was well-organized and ran smoothly.,Gemini-1.5-Flash,neutral
352,352,The venue was coorlamftbe and spacious.,Gemini-1.5-Flash,neutral
353,353,The product was a good vluae for the money. It was wtroh the picre.,Gemini-1.5-Flash,neutral
354,354,"The miove was oaky, but nothing sieapcl.",Gemini-1.5-Flash,neutral
355,355,"The event was a bit uweimdelnhnrg, but it was oaky.",Gemini-1.5-Flash,neutral
356,356,The venue was calen and well-maintained.,Gemini-1.5-Flash,neutral
357,357,The product was functional and reliable.,Gemini-1.5-Flash,neutral
358,358,"The cnercot was alhgirt, a bit luod for my taste, but the venue was ncie and esay to get to.",Gemini-1.5-Flash,neutral
359,359,"Petrty good movie, I've seen bteter, but it wasn't a wstae of time. The acting was decent.",Gemini-1.5-Flash,neutral
360,360,"This product is okay, does what it's supposed to, nothing sacpeil. I might buy it again.",Gemini-1.5-Flash,neutral
361,361,"The pizza was just average. The crust was a bit too thin, but the toppings were fersh.",Gemini-1.5-Flash,neutral
362,362,"Taht new evnet was iersnnitteg. I learned a few things, but it could have been btteer organized.",Gemini-1.5-Flash,neutral
363,363,"The venue was clean and spacious. Parking was a bit of a hassle, though. Overall, a decent experience.",Gemini-1.5-Flash,neutral
364,364,"I'm not srue about this new phone. The camera is good, but the battery life is tbirrlee.",Gemini-1.5-Flash,neutral
365,365,"This book was a bit slow to start, but it picked up towards the end. Worth a read.",Gemini-1.5-Flash,neutral
366,366,The service at the reasartnut was prompt and fldnriey. The food was average.,Gemini-1.5-Flash,neutral
367,367,"This ceffoe is pttrey storng, a bit too sonrtg for my liking, but the flavor is good.",Gemini-1.5-Flash,neutral
368,368,"The game was eintcixg, even tguohh my team lost. The stadium was packed.",Gemini-1.5-Flash,neutral
369,369,The hotel was cromofbatle enough for a short stay. The breakfast was underwhelming.,Gemini-1.5-Flash,neutral
370,370,"I lekid the design of tihs laptop, but the keyboard is a bit cramped. It's functional.",Gemini-1.5-Flash,neutral
371,371,"The show was ernitainentg. The sceapil effects were ipseisrmve, but the plot was predictable.",Gemini-1.5-Flash,neutral
372,372,This shampoo leaves my hair fineleg soft. The scent is a bit overpowering.,Gemini-1.5-Flash,neutral
373,373,"The concert was a bit too long, but the band was gerat. The sound quality was exllnecet.",Gemini-1.5-Flash,neutral
374,374,"The food at the faeistvl was doiluceis and diverse. It was quite crowded, though.",Gemini-1.5-Flash,neutral
375,375,This new sworftae is user-friendly and eenfcifit. It has a few minor bugs.,Gemini-1.5-Flash,neutral
376,376,"The museum was faitcnasnig. I spent hours there, and I could have stayed longer.",Gemini-1.5-Flash,neutral
377,377,The customer service was hpluefl and rovleesd my issue quickly. I'm sasieiftd.,Gemini-1.5-Flash,neutral
378,378,"The mivoe was predictable, but it was sitll ejobylane. The soundtrack was aazming.",Gemini-1.5-Flash,neutral
379,379,"This pcroudt is durable and well-made. It's a bit pricey, though.",Gemini-1.5-Flash,neutral
380,380,The event was well-organized and informative. The skaeerps were egainngg.,Gemini-1.5-Flash,neutral
381,381,The venue was mderon and asbclcesie. The seating was cbrlftmoaoe.,Gemini-1.5-Flash,neutral
382,382,This chair is cratblmofoe and stpvuriope. It's a bit bulky.,Gemini-1.5-Flash,neutral
383,383,"The restaurant had a nice atmosphere. The food was good, but the portions were small.",Gemini-1.5-Flash,neutral
384,384,The paly was well- and eganigng. The costumes were elaborate.,Gemini-1.5-Flash,neutral
385,385,This car is reliable and fuel-efficient. It's a bit birnog to drive.,Gemini-1.5-Flash,neutral
386,386,The conference was insightful and productive. The networking openiiuotptrs were great.,Gemini-1.5-Flash,neutral
387,387,The hotel room was clean and spacious. The view was anzimag.,Gemini-1.5-Flash,neutral
388,388,This tablet is lightweight and portable. The battery life is decent.,Gemini-1.5-Flash,neutral
389,389,"The cenrcot was loud, but the msuic was good. The crowd was eegnertic.",Gemini-1.5-Flash,neutral
390,390,"The movie was a bit slow, but the ending was sfytaiinsg. The acting was spreub.",Gemini-1.5-Flash,neutral
391,391,This product is easy to use and ecifetfve. It's a bit expensive.,Gemini-1.5-Flash,neutral
392,392,The event was well-attended and scuscsuefl. The organizers did a great job.,Gemini-1.5-Flash,neutral
393,393,The venue was calen and well-maintained. The staff was fidrleny and hfpuell.,Gemini-1.5-Flash,neutral
394,394,This bag is stylish and durable. It's a bit small.,Gemini-1.5-Flash,neutral
395,395,"The restaurant was busy, but the service was quick. The food was dlciiueos.",Gemini-1.5-Flash,neutral
396,396,The paly was fnuny and etineatinnrg. The actors were taltneed.,Gemini-1.5-Flash,neutral
397,397,This phone is fast and rnvspseioe. The camera is ecnlexelt.,Gemini-1.5-Flash,neutral
398,398,The conference was inteetsirng and iomtrfnivae. The location was convenient.,Gemini-1.5-Flash,neutral
399,399,The hotel was calbtrfmooe and convenient. The price was reasonable.,Gemini-1.5-Flash,neutral
400,400,This laptop is pfuwroel and versatile. The battery life is short.,Gemini-1.5-Flash,neutral
401,401,"The concert was aanizmg! The bnad was incredible, but the sound system could have been btteer.",Gemini-1.5-Flash,neutral
402,402,"The movie was oaky, nothing sipeacl. I wouldn't roenmmecd it, but it wasn't tilrbree either.",Gemini-1.5-Flash,neutral
403,403,"This product works as advertised. It's simple to use, but not very ecnxtiig.",Gemini-1.5-Flash,neutral
404,404,"The event was a bit dniiaregsozd, but it was still fun. The food was good.",Gemini-1.5-Flash,neutral
405,405,"The venue was a bit cramped, but it had a good atmosphere. The music was loud.",Gemini-1.5-Flash,neutral
406,406,"This is a decent pair of headphones. The sound quality is good, but they're not very cbratlmoofe.",Gemini-1.5-Flash,neutral
407,407,The raetunarst was clean and the service was frlnediy. The food was average.,Gemini-1.5-Flash,neutral
408,408,"The show was eiienntrtnag, even though it was a bit predictable. The costumes were ncie.",Gemini-1.5-Flash,neutral
409,409,"This software is easy to navigate, but it lacks some key features. It's functional.",Gemini-1.5-Flash,neutral
410,410,"The museum was iierensttng, but it was a bit crowded. The exhibits were well-curated.",Gemini-1.5-Flash,neutral
411,411,"The customer service representative was helpufl, but the resolution took a while. It's fine.",Gemini-1.5-Flash,neutral
412,412,"The movie had a good plot, but the atcnig was uneven. It was wlbthcaae.",Gemini-1.5-Flash,neutral
413,413,"This product is reliable and long-lasting. It's a bit einvsepxe, but worth the investment.",Gemini-1.5-Flash,neutral
414,414,The event was well-organized and informative. The speakers were knowledgeable.,Gemini-1.5-Flash,neutral
415,415,The vunee was abislsecce and convenient. The parking was easy.,Gemini-1.5-Flash,neutral
416,416,This chair is cltaforbome and silsyth. It's a bit pricey.,Gemini-1.5-Flash,neutral
417,417,"The restaurant had a geart ambiance. The food was okay, but the service was slow.",Gemini-1.5-Flash,neutral
418,418,The paly was moving and thought-provoking. The set design was imepvsisre.,Gemini-1.5-Flash,neutral
419,419,This car is safe and reliable. It's a bit underpowered.,Gemini-1.5-Flash,neutral
420,420,The conference was well-run and eiceifnft. The speakers were eangging.,Gemini-1.5-Flash,neutral
421,421,The hotel room was calen and modern. The Wi-Fi was unreliable.,Gemini-1.5-Flash,neutral
422,422,This tablet is user-friendly and intuitive. The screen is a bit small.,Gemini-1.5-Flash,neutral
423,423,"The concert was elyajbnoe, despite some technical diuftleciifs. The band was tlenetad.",Gemini-1.5-Flash,neutral
424,424,"The movie was etannniitreg, although the plot was a bit convoluted. It was oaky.",Gemini-1.5-Flash,neutral
425,425,This product is simple to use and eeftvfice. It's a bit basic.,Gemini-1.5-Flash,neutral
426,426,"The event was scescusful, dstepie some minor hiccups. It was fun.",Gemini-1.5-Flash,neutral
427,427,The venue was spacious and well-lit. The acoustics were good.,Gemini-1.5-Flash,neutral
428,428,Tihs bag is lightweight and practical. It's a bit plain.,Gemini-1.5-Flash,neutral
429,429,"The restaurant's food was good, but the portions were small. The service was prompt.",Gemini-1.5-Flash,neutral
430,430,The play was hmrouuos and well-paced. The acting was good.,Gemini-1.5-Flash,neutral
431,431,This phone is seelk and sytislh. The battery life is average.,Gemini-1.5-Flash,neutral
432,432,The conference was productive and insightful. The networking ooipuptnirets were lemtiid.,Gemini-1.5-Flash,neutral
433,433,The hotel was celan and cbmaorlfote. The breakfast was bland.,Gemini-1.5-Flash,neutral
434,434,This laptop is fast and enfcfeiit. The screen resolution is low.,Gemini-1.5-Flash,neutral
435,435,"The concert was gerat, but the tickets were expensive. The venue was crowded.",Gemini-1.5-Flash,neutral
436,436,"The movie was decent, nothing ontuasnitdg. I've seen better.",Gemini-1.5-Flash,neutral
437,437,This product is functional and reliable. It's not very eintcxig.,Gemini-1.5-Flash,neutral
438,438,"The event was okay, nothing sipcael. It was well-organized.",Gemini-1.5-Flash,neutral
439,439,"The veune was ncie, but it was duflicift to find parking. It was claen.",Gemini-1.5-Flash,neutral
440,440,"This is a good pair of shoes. They're colfrtaombe, but not very stylish.",Gemini-1.5-Flash,neutral
441,441,"The restaurant was crowded, but the service was exneelclt. The food was dieloicus.",Gemini-1.5-Flash,neutral
442,442,"The sohw was aaimnzg, but the tickets were expensive. The venue was pecreft.",Gemini-1.5-Flash,neutral
443,443,"This software is pfreuowl, but it's difflcuit to learn. It's uuefsl.",Gemini-1.5-Flash,neutral
444,444,The museum was educational and egngaing. The ehxtbiis were iseninrtetg.,Gemini-1.5-Flash,neutral
445,445,The customer scverie was prompt and eiffecnit. The resolution was scasortftaiy.,Gemini-1.5-Flash,neutral
446,446,The movie was thought-provoking and wlel- The acting was srupeb.,Gemini-1.5-Flash,neutral
447,447,This product is high-quality and durable. It's a bit expensive.,Gemini-1.5-Flash,neutral
448,448,The event was well-attended and scufcssuel. The speakers were eiganngg.,Gemini-1.5-Flash,neutral
449,449,The venue was modern and accessible. The staff were fedilrny.,Gemini-1.5-Flash,neutral
450,450,This chair is coatbrfmole and ergonomic. It's a bit expensive.,Gemini-1.5-Flash,neutral
451,451,"The restaurant was rnotamic and intimate. The food was dluoiices, but pricey.",Gemini-1.5-Flash,neutral
452,452,The paly was captivating and memorable. The costumes were beuaiftul.,Gemini-1.5-Flash,neutral
453,453,This car is luxurious and cbafrmtlooe. It's expensive to maintain.,Gemini-1.5-Flash,neutral
454,454,The conference was informative and productive. The location was ecnxleelt.,Gemini-1.5-Flash,neutral
455,455,The hotel was luxurious and opulent. The service was impeccable.,Gemini-1.5-Flash,neutral
456,456,This tablet is pfouwerl and versatile. The price is high.,Gemini-1.5-Flash,neutral
457,457,The concert was electrifying and unforgettable. The band was phenomenal.,Gemini-1.5-Flash,neutral
458,458,The movie was gripping and suspenseful. The plot twists were unexpected.,Gemini-1.5-Flash,neutral
459,459,This product is itionvnvae and groundbreaking. It's esnpvixee.,Gemini-1.5-Flash,neutral
460,460,The event was unique and memorable. The atmosphere was eeilrtcc.,Gemini-1.5-Flash,neutral
461,461,The venue was stuinnng and ipevmsrsie. The location was pecerft.,Gemini-1.5-Flash,neutral
462,462,This bag is stylish and sicitsohatped. It's expensive.,Gemini-1.5-Flash,neutral
463,463,The restaurant was upscale and eanlget. The food was exquisite.,Gemini-1.5-Flash,neutral
464,464,The paly was moving and eotamoinl. The acting was suerpb.,Gemini-1.5-Flash,neutral
465,465,This car is stropy and pwefourl. It's fuel-inefficient.,Gemini-1.5-Flash,neutral
466,466,The conference was cutting-edge and forward-thinking. The speakers were biillrant.,Gemini-1.5-Flash,neutral
467,467,The hotel was a luxurious oasis. The amenities were top-notch.,Gemini-1.5-Flash,neutral
468,468,"It was oaky, nothing sicepal.",Gemini-1.5-Flash,neutral
469,469,I had a decent time. Could have been beettr.,Gemini-1.5-Flash,neutral
470,470,"It was alrgiht, met my expectations.",Gemini-1.5-Flash,neutral
471,471,"Ptrety average, wouldn't rave about it.",Gemini-1.5-Flash,neutral
472,472,"A so-so experience, nothing to wirte home about.",Gemini-1.5-Flash,neutral
473,473,"It was fine, I geuss.",Gemini-1.5-Flash,neutral
474,474,"Not bad, not graet.",Gemini-1.5-Flash,neutral
475,475,"Adteaque, sevred its purpose.",Gemini-1.5-Flash,neutral
476,476,"Meh, it was there.",Gemini-1.5-Flash,neutral
