Unnamed: 0,review,model,sentiment
363,"experience. decent a Overall, though. hassle, a of bit a was Parking spacious. and clean was venue The",Gemini-1.5-Flash,neutral
364,"terrible. is life battery the but good, is camera The phone. new this about sure not I'm",Gemini-1.5-Flash,neutral
365,"read. a Worth end. the towards up picked it but start, to slow bit a was book This",Gemini-1.5-Flash,neutral
366,average. was food The friendly. and prompt was restaurant the at service The,Gemini-1.5-Flash,neutral
367,"good. is flavor the but liking, my for strong too bit a strong, pretty is coffee This",Gemini-1.5-Flash,neutral
368,"packed. was stadium The lost. team my though even exciting, was game The",Gemini-1.5-Flash,neutral
369,underwhelming. was breakfast The stay. short a for enough comfortable was hotel The,Gemini-1.5-Flash,neutral
370,"functional. It's cramped. bit a is keyboard the but laptop, this of design the liked I",Gemini-1.5-Flash,neutral
371,"predictable. was plot the but impressive, were effects special The entertaining. was show The",Gemini-1.5-Flash,neutral
372,overpowering. bit a is scent The soft. feeling hair my leaves shampoo This,Gemini-1.5-Flash,neutral
373,"excellent. was quality sound The great. was band the but long, too bit a was concert The",Gemini-1.5-Flash,neutral
374,"though. crowded, quite was It diverse. and delicious was festival the at food The",Gemini-1.5-Flash,neutral
375,bugs. minor few a has It efficient. and user-friendly is software new This,Gemini-1.5-Flash,neutral
376,"longer. stayed have could I and there, hours spent I fascinating. was museum The",Gemini-1.5-Flash,neutral
377,satisfied. I'm quickly. issue my resolved and helpful was service customer The,Gemini-1.5-Flash,neutral
378,"amazing. was soundtrack The enjoyable. still was it but predictable, was movie The",Gemini-1.5-Flash,neutral
379,"though. pricey, bit a It's well-made. and durable is product This",Gemini-1.5-Flash,neutral
380,engaging. were speakers The informative. and well-organized was event The,Gemini-1.5-Flash,neutral
381,comfortable. was seating The accessible. and modern was venue The,Gemini-1.5-Flash,neutral
382,bulky. bit a It's supportive. and comfortable is chair This,Gemini-1.5-Flash,neutral
383,"small. were portions the but good, was food The atmosphere. nice a had restaurant The",Gemini-1.5-Flash,neutral
384,elaborate. were costumes The engaging. and well-acted was play The,Gemini-1.5-Flash,neutral
385,drive. to boring bit a It's fuel-efficient. and reliable is car This,Gemini-1.5-Flash,neutral
386,great. were opportunities networking The productive. and insightful was conference The,Gemini-1.5-Flash,neutral
387,amazing. was view The spacious. and clean was room hotel The,Gemini-1.5-Flash,neutral
388,decent. is life battery The portable. and lightweight is tablet This,Gemini-1.5-Flash,neutral
389,"energetic. was crowd The good. was music the but loud, was concert The",Gemini-1.5-Flash,neutral
390,"superb. was acting The satisfying. was ending the but slow, bit a was movie The",Gemini-1.5-Flash,neutral
391,expensive. bit a It's effective. and use to easy is product This,Gemini-1.5-Flash,neutral
392,job. great a did organizers The successful. and well-attended was event The,Gemini-1.5-Flash,neutral
393,helpful. and friendly was staff The well-maintained. and clean was venue The,Gemini-1.5-Flash,neutral
394,small. bit a It's durable. and stylish is bag This,Gemini-1.5-Flash,neutral
395,"delicious. was food The quick. was service the but busy, was restaurant The",Gemini-1.5-Flash,neutral
396,talented. were actors The entertaining. and funny was play The,Gemini-1.5-Flash,neutral
397,excellent. is camera The responsive. and fast is phone This,Gemini-1.5-Flash,neutral
398,convenient. was location The informative. and interesting was conference The,Gemini-1.5-Flash,neutral
399,reasonable. was price The convenient. and comfortable was hotel The,Gemini-1.5-Flash,neutral
400,short. is life battery The versatile. and powerful is laptop This,Gemini-1.5-Flash,neutral
401,"better. been have could system sound the but incredible, was band The amazing! was concert The",Gemini-1.5-Flash,neutral
402,"either. terrible wasn't it but it, recommend wouldn't I special. nothing okay, was movie The",Gemini-1.5-Flash,neutral
403,"exciting. very not but use, to simple It's advertised. as works product This",Gemini-1.5-Flash,neutral
404,"good. was food The fun. still was it but disorganized, bit a was event The",Gemini-1.5-Flash,neutral
405,"loud. was music The atmosphere. good a had it but cramped, bit a was venue The",Gemini-1.5-Flash,neutral
406,"comfortable. very not they're but good, is quality sound The headphones. of pair decent a is This",Gemini-1.5-Flash,neutral
407,average. was food The friendly. was service the and clean was restaurant The,Gemini-1.5-Flash,neutral
408,"nice. were costumes The predictable. bit a was it though even entertaining, was show The",Gemini-1.5-Flash,neutral
409,"functional. It's features. key some lacks it but navigate, to easy is software This",Gemini-1.5-Flash,neutral
410,"well-curated. were exhibits The crowded. bit a was it but interesting, was museum The",Gemini-1.5-Flash,neutral
411,"fine. It's while. a took resolution the but helpful, was representative service customer The",Gemini-1.5-Flash,neutral
412,"watchable. was It uneven. was acting the but plot, good a had movie The",Gemini-1.5-Flash,neutral
413,"investment. the worth but expensive, bit a It's long-lasting. and reliable is product This",Gemini-1.5-Flash,neutral
414,knowledgeable. were speakers The informative. and well-organized was event The,Gemini-1.5-Flash,neutral
415,easy. was parking The convenient. and accessible was venue The,Gemini-1.5-Flash,neutral
416,pricey. bit a It's stylish. and comfortable is chair This,Gemini-1.5-Flash,neutral
417,"slow. was service the but okay, was food The ambiance. great a had restaurant The",Gemini-1.5-Flash,neutral
418,impressive. was design set The thought-provoking. and moving was play The,Gemini-1.5-Flash,neutral
419,underpowered. bit a It's reliable. and safe is car This,Gemini-1.5-Flash,neutral
420,engaging. were speakers The efficient. and well-run was conference The,Gemini-1.5-Flash,neutral
421,unreliable. was Wi-Fi The modern. and clean was room hotel The,Gemini-1.5-Flash,neutral
422,small. bit a is screen The intuitive. and user-friendly is tablet This,Gemini-1.5-Flash,neutral
423,"talented. was band The difficulties. technical some despite enjoyable, was concert The",Gemini-1.5-Flash,neutral
424,"okay. was It convoluted. bit a was plot the although entertaining, was movie The",Gemini-1.5-Flash,neutral
425,basic. bit a It's effective. and use to simple is product This,Gemini-1.5-Flash,neutral
426,"fun. was It hiccups. minor some despite successful, was event The",Gemini-1.5-Flash,neutral
427,good. were acoustics The well-lit. and spacious was venue The,Gemini-1.5-Flash,neutral
428,plain. bit a It's practical. and lightweight is bag This,Gemini-1.5-Flash,neutral
429,"prompt. was service The small. were portions the but good, was food restaurant's The",Gemini-1.5-Flash,neutral
430,good. was acting The well-paced. and humorous was play The,Gemini-1.5-Flash,neutral
431,average. is life battery The stylish. and sleek is phone This,Gemini-1.5-Flash,neutral
432,limited. were opportunities networking The insightful. and productive was conference The,Gemini-1.5-Flash,neutral
433,bland. was breakfast The comfortable. and clean was hotel The,Gemini-1.5-Flash,neutral
434,low. is resolution screen The efficient. and fast is laptop This,Gemini-1.5-Flash,neutral
435,"crowded. was venue The expensive. were tickets the but great, was concert The",Gemini-1.5-Flash,neutral
436,"better. seen I've outstanding. nothing decent, was movie The",Gemini-1.5-Flash,neutral
437,exciting. very not It's reliable. and functional is product This,Gemini-1.5-Flash,neutral
438,"well-organized. was It special. nothing okay, was event The",Gemini-1.5-Flash,neutral
439,"clean. was It parking. find to difficult was it but nice, was venue The",Gemini-1.5-Flash,neutral
440,"stylish. very not but comfortable, They're shoes. of pair good a is This",Gemini-1.5-Flash,neutral
441,"delicious. was food The excellent. was service the but crowded, was restaurant The",Gemini-1.5-Flash,neutral
442,"perfect. was venue The expensive. were tickets the but amazing, was show The",Gemini-1.5-Flash,neutral
443,"useful. It's learn. to difficult it's but powerful, is software This",Gemini-1.5-Flash,neutral
444,interesting. were exhibits The engaging. and educational was museum The,Gemini-1.5-Flash,neutral
445,satisfactory. was resolution The efficient. and prompt was service customer The,Gemini-1.5-Flash,neutral
446,superb. was acting The well-made. and thought-provoking was movie The,Gemini-1.5-Flash,neutral
447,expensive. bit a It's durable. and high-quality is product This,Gemini-1.5-Flash,neutral
448,engaging. were speakers The successful. and well-attended was event The,Gemini-1.5-Flash,neutral
449,friendly. were staff The accessible. and modern was venue The,Gemini-1.5-Flash,neutral
450,expensive. bit a It's ergonomic. and comfortable is chair This,Gemini-1.5-Flash,neutral
451,"pricey. but delicious, was food The intimate. and romantic was restaurant The",Gemini-1.5-Flash,neutral
452,beautiful. were costumes The memorable. and captivating was play The,Gemini-1.5-Flash,neutral
453,maintain. to expensive It's comfortable. and luxurious is car This,Gemini-1.5-Flash,neutral
454,excellent. was location The productive. and informative was conference The,Gemini-1.5-Flash,neutral
455,impeccable. was service The opulent. and luxurious was hotel The,Gemini-1.5-Flash,neutral
456,high. is price The versatile. and powerful is tablet This,Gemini-1.5-Flash,neutral
457,phenomenal. was band The unforgettable. and electrifying was concert The,Gemini-1.5-Flash,neutral
458,unexpected. were twists plot The suspenseful. and gripping was movie The,Gemini-1.5-Flash,neutral
459,expensive. It's groundbreaking. and innovative is product This,Gemini-1.5-Flash,neutral
460,electric. was atmosphere The memorable. and unique was event The,Gemini-1.5-Flash,neutral
461,perfect. was location The impressive. and stunning was venue The,Gemini-1.5-Flash,neutral
462,expensive. It's sophisticated. and stylish is bag This,Gemini-1.5-Flash,neutral
463,exquisite. was food The elegant. and upscale was restaurant The,Gemini-1.5-Flash,neutral
464,superb. was acting The emotional. and moving was play The,Gemini-1.5-Flash,neutral
465,fuel-inefficient. It's powerful. and sporty is car This,Gemini-1.5-Flash,neutral
466,brilliant. were speakers The forward-thinking. and cutting-edge was conference The,Gemini-1.5-Flash,neutral
467,top-notch. were amenities The oasis. luxurious a was hotel The,Gemini-1.5-Flash,neutral
468,"special. nothing okay, was It",Gemini-1.5-Flash,neutral
469,better. been have Could time. decent a had I,Gemini-1.5-Flash,neutral
470,"expectations. my met alright, was It",Gemini-1.5-Flash,neutral
471,"it. about rave wouldn't average, Pretty",Gemini-1.5-Flash,neutral
472,"about. home write to nothing experience, so-so A",Gemini-1.5-Flash,neutral
473,"guess. I fine, was It",Gemini-1.5-Flash,neutral
474,"great. not bad, Not",Gemini-1.5-Flash,neutral
475,"purpose. its served Adequate,",Gemini-1.5-Flash,neutral
476,"there. was it Meh,",Gemini-1.5-Flash,neutral
477,job. the did It,Gemini-1.5-Flash,neutral
478,acceptable. Perfectly,Gemini-1.5-Flash,neutral
479,complain. wouldn't I,Gemini-1.5-Flash,neutral
480,was. it what was It,Gemini-1.5-Flash,neutral
481,out. stood particularly Nothing,Gemini-1.5-Flash,neutral
482,experience. standard A,Gemini-1.5-Flash,neutral
483,unremarkable. Pretty,Gemini-1.5-Flash,neutral
484,enough. decent was It,Gemini-1.5-Flash,neutral
485,"worse. had I've but better, had I've",Gemini-1.5-Flash,neutral
486,"suppose. I okay, was It",Gemini-1.5-Flash,neutral
487,experience. middle-of-the-road A,Gemini-1.5-Flash,neutral
488,needs. basic my met It,Gemini-1.5-Flash,neutral
489,functional. was It,Gemini-1.5-Flash,neutral
490,"either. terrible not but impressive, overly Not",Gemini-1.5-Flash,neutral
491,experience. passable A,Gemini-1.5-Flash,neutral
492,okay. just was It,Gemini-1.5-Flash,neutral
493,"either. about upset be to nothing but about, excited get to Nothing",Gemini-1.5-Flash,neutral
494,day. average an was It,Gemini-1.5-Flash,neutral
495,experience. neutral pretty a was It,Gemini-1.5-Flash,neutral
496,"either. it hate didn't I but it, love didn't I",Gemini-1.5-Flash,neutral
497,"know? you there, just was It",Gemini-1.5-Flash,neutral
498,bland. bit a was It,Gemini-1.5-Flash,neutral
499,something. certain a lacked It,Gemini-1.5-Flash,neutral
500,forgettable. of kind was It,Gemini-1.5-Flash,neutral
501,experience. run-of-the-mill A,Gemini-1.5-Flash,neutral
502,satisfactory. was It,Gemini-1.5-Flash,neutral
503,adequately. purpose its served It,Gemini-1.5-Flash,neutral
504,"either. it avoid wouldn't I but it, for way my of out go wouldn't I",Gemini-1.5-Flash,neutral
505,experience. typical pretty a was It,Gemini-1.5-Flash,neutral
