Unnamed: 0,review,model,sentiment
260,"ehT eunev saw a tib ,depmarc tub .elbaeganam",Gemini-1.5-Flash,neutral
261,"ehT tcudorp saw ,yako tub ev'I nees .retteb",Gemini-1.5-Flash,neutral
262,"ehT eivom saw a tib ,gnol tub ton .elbaraebnu",Gemini-1.5-Flash,neutral
263,"ehT tneve saw ,tneced tub gnihton .laiceps",Gemini-1.5-Flash,neutral
264,ehT eunev saw naelc dna elbatrofmoc .hguone,Gemini-1.5-Flash,neutral
265,"ehT tcudorp tem ym cisab .sdeen tI t'nsaw ,gnizama tub ti .dekrow",Gemini-1.5-Flash,neutral
266,ehT eivom saw a os-os .eivom gnihtoN ot evar .tuoba,Gemini-1.5-Flash,neutral
267,ehT tneve saw ytterp .luftnevenu tI saw .yako,Gemini-1.5-Flash,neutral
268,ehT eunev saw yltneinevnoc .detacol tahT saw a .sulp,Gemini-1.5-Flash,neutral
269,ehT tcudorp saw thgirla rof eht .ecirp toN dab .eulav,Gemini-1.5-Flash,neutral
270,"ehT eivom saw a tib ,yseehc tub .gniniatretne",Gemini-1.5-Flash,neutral
271,"ehT tneve saw ,dezinagro-llew tub a tib .gnirob",Gemini-1.5-Flash,neutral
272,ehT eunev saw nredom dna .naelc,Gemini-1.5-Flash,neutral
273,ehT tcudorp saw elpmis ot .esu s'tahT a .sulp,Gemini-1.5-Flash,neutral
274,ehT eivom saw yako rof a lausac .gniweiv,Gemini-1.5-Flash,neutral
275,"ehT tneve saw .egareva tI t'nsaw ,dab tub ti t'nsaw .taerg",Gemini-1.5-Flash,neutral
276,ehT eunev saw ylriaf .decirp oN stnialpmoc .ereht,Gemini-1.5-Flash,neutral
277,ehT tcudorp saw elbarud .hguone tI dleh pu .llew,Gemini-1.5-Flash,neutral
278,ehT eivom saw a lacipyt noitca .mlif gnihtoN .gnikaerbdnuorg,Gemini-1.5-Flash,neutral
279,"ehT tneve saw a tib ,dedworc tub .elbaeganam",Gemini-1.5-Flash,neutral
280,ehT eunev dah etauqeda .gnikrap tahT saw .tneinevnoc,Gemini-1.5-Flash,neutral
281,ehT tcudorp saw ysae ot .elbmessa tahT saw .lufpleh,Gemini-1.5-Flash,neutral
282,"ehT eivom saw a tib ,elbatciderp tub llits .elbayojne",Gemini-1.5-Flash,neutral
283,ehT tneve saw .decap-llew tI t'ndid gard .no,Gemini-1.5-Flash,neutral
284,ehT eunev saw .elbissecca ysaE ot teg .ot,Gemini-1.5-Flash,neutral
285,ehT tcudorp saw a tneced eulav rof eht .yenom,Gemini-1.5-Flash,neutral
286,ehT eivom saw a doog yaw ot dneps na .gnineve,Gemini-1.5-Flash,neutral
287,ehT tneve saw tnasaelp .hguone tI saw a ecin yaw ot dneps na .noonretfa,Gemini-1.5-Flash,neutral
288,ehT eunev saw naelc dna .deniatniam-llew,Gemini-1.5-Flash,neutral
289,ehT tcudorp saw lanoitcnuf dna .elbailer tI did sti .boj,Gemini-1.5-Flash,neutral
290,"ehT eivom saw a tneced .hctaw I t'ndluow yas ti saw ,gnizama tub ti saw .enif",Gemini-1.5-Flash,neutral
291,"ehT tneve saw ,yako tub dluoc evah neeb .retteb",Gemini-1.5-Flash,neutral
292,"ehT eunev saw ,thgirla gnihton .laiceps",Gemini-1.5-Flash,neutral
293,"ehT tcudorp saw a tib ,gnimlehwrednu tub ti .dekrow",Gemini-1.5-Flash,neutral
294,"ehT eivom saw a tib ,decap-wols tub eht yrots saw .doog",Gemini-1.5-Flash,neutral
295,"ehT tneve saw ,dezinagro-llew tub a tib .yecirp",Gemini-1.5-Flash,neutral
296,"ehT eunev saw a tib raf ,tuo tub ti saw .ecin",Gemini-1.5-Flash,neutral
297,"ehT tcudorp saw a tib detacilpmoc ot ,esu tub ti dekrow .llew",Gemini-1.5-Flash,neutral
298,"ehT eivom saw ,yako I .sseug tI t'nsaw ,dab tub ti t'nsaw .taerg",Gemini-1.5-Flash,neutral
299,"ehT tneve saw ,elbayojne tub a tib .trohs",Gemini-1.5-Flash,neutral
300,ehT eunev saw naelc dna .nredom,Gemini-1.5-Flash,neutral
301,ehT tcudorp saw a tneced .noitpo tI tem ym .sdeen,Gemini-1.5-Flash,neutral
302,ehT eivom saw na egareva .mlif gnihtoN ylralucitrap .elbaromem,Gemini-1.5-Flash,neutral
303,"ehT tneve saw a tib ,dedworc tub eht erehpsomta saw .doog",Gemini-1.5-Flash,neutral
304,ehT eunev saw ysae ot dnif dna krap .ta,Gemini-1.5-Flash,neutral
305,ehT tcudorp saw elpmis ot esu dna .evitceffe,Gemini-1.5-Flash,neutral
306,"ehT eivom saw a tib ,elbatciderp tub gniniatretne .sselehtenon",Gemini-1.5-Flash,neutral
307,ehT tneve saw dezinagro-llew dna nar .ylhtooms,Gemini-1.5-Flash,neutral
308,ehT eunev saw elbatrofmoc dna .suoicaps,Gemini-1.5-Flash,neutral
309,ehT tcudorp saw a doog eulav rof eht .yenom tI saw htrow eht .ecirp,Gemini-1.5-Flash,neutral
310,"ehT eivom saw ,yako tub gnihton .laiceps",Gemini-1.5-Flash,neutral
311,"ehT tneve saw a tib ,gnimlehwrednu tub ti saw .yako",Gemini-1.5-Flash,neutral
312,ehT eunev saw naelc dna .deniatniam-llew,Gemini-1.5-Flash,neutral
313,ehT tcudorp saw lanoitcnuf dna .elbailer,Gemini-1.5-Flash,neutral
314,"ehT eivom saw a tneced .hctaw tI t'nsaw ,gnizama tub ti saw .elbahctaw",Gemini-1.5-Flash,neutral
315,"ehT tneve saw ,yako tub a tib .decirprevo",Gemini-1.5-Flash,neutral
316,"ehT eunev saw a tib ,ysion tub esiwrehto .yako",Gemini-1.5-Flash,neutral
317,"ehT tcudorp saw a tib ,ysmilf tub ti .dekrow",Gemini-1.5-Flash,neutral
318,"ehT eivom saw a tib ,wols tub eht gnitca saw .doog",Gemini-1.5-Flash,neutral
319,"ehT tneve saw ,dezinagro-llew tub a tib .gnirob",Gemini-1.5-Flash,neutral
320,ehT eunev saw yltneinevnoc .detacol,Gemini-1.5-Flash,neutral
321,"ehT tcudorp saw a ,elpmis evitceffe .loot",Gemini-1.5-Flash,neutral
322,ehT eivom saw yako rof a yzal yadnuS .noonretfa,Gemini-1.5-Flash,neutral
323,"ehT tneve saw ,egareva gnihton ot etirw emoh .tuoba",Gemini-1.5-Flash,neutral
324,ehT eunev saw naelc dna .elbatrofmoc,Gemini-1.5-Flash,neutral
325,ehT tcudorp saw a tneced .esahcrup tI did tahw ti saw desoppus ot .od,Gemini-1.5-Flash,neutral
326,"ehT eivom saw a tib ,elbatciderp tub llits .elbayojne",Gemini-1.5-Flash,neutral
327,"ehT tneve saw ,dednetta-llew tub a tib .dedworc",Gemini-1.5-Flash,neutral
328,ehT eunev saw elbissecca dna ysae ot teg .ot,Gemini-1.5-Flash,neutral
329,ehT tcudorp saw a doog eulav rof eht .ecirp,Gemini-1.5-Flash,neutral
330,ehT eivom saw a tneced yaw ot dneps na .gnineve,Gemini-1.5-Flash,neutral
331,ehT tneve saw tnasaelp .hguone tI saw a ecin yaw ot dneps emos .emit,Gemini-1.5-Flash,neutral
332,ehT eunev saw naelc dna .deniatniam-llew,Gemini-1.5-Flash,neutral
333,ehT tcudorp saw lanoitcnuf dna .elbailer tI did sti .boj,Gemini-1.5-Flash,neutral
334,"ehT eivom saw a tneced .hctaw tI t'nsaw ,gnizama tub ti saw .enif",Gemini-1.5-Flash,neutral
335,"ehT tneve saw ,yako tub dluoc evah neeb .retteb",Gemini-1.5-Flash,neutral
336,"ehT eunev saw ,thgirla gnihton .laiceps",Gemini-1.5-Flash,neutral
337,"ehT tcudorp saw a tib ,gnimlehwrednu tub ti .dekrow",Gemini-1.5-Flash,neutral
338,"ehT eivom saw a tib ,decap-wols tub eht yrots saw .doog",Gemini-1.5-Flash,neutral
339,"ehT tneve saw ,dezinagro-llew tub a tib .yecirp",Gemini-1.5-Flash,neutral
340,"ehT eunev saw a tib raf ,tuo tub ti saw .ecin",Gemini-1.5-Flash,neutral
341,"ehT tcudorp saw a tib detacilpmoc ot ,esu tub ti dekrow .llew",Gemini-1.5-Flash,neutral
342,"ehT eivom saw ,yako I .sseug tI t'nsaw ,dab tub ti t'nsaw .taerg",Gemini-1.5-Flash,neutral
343,"ehT tneve saw ,elbayojne tub a tib .trohs",Gemini-1.5-Flash,neutral
344,ehT eunev saw naelc dna .nredom,Gemini-1.5-Flash,neutral
345,ehT tcudorp saw a tneced .noitpo tI tem ym .sdeen,Gemini-1.5-Flash,neutral
346,ehT eivom saw na egareva .mlif gnihtoN ylralucitrap .elbaromem,Gemini-1.5-Flash,neutral
347,"ehT tneve saw a tib ,dedworc tub eht erehpsomta saw .doog",Gemini-1.5-Flash,neutral
348,ehT eunev saw ysae ot dnif dna krap .ta,Gemini-1.5-Flash,neutral
349,ehT tcudorp saw elpmis ot esu dna .evitceffe,Gemini-1.5-Flash,neutral
350,"ehT eivom saw a tib ,elbatciderp tub gniniatretne .sselehtenon",Gemini-1.5-Flash,neutral
351,ehT tneve saw dezinagro-llew dna nar .ylhtooms,Gemini-1.5-Flash,neutral
352,ehT eunev saw elbatrofmoc dna .suoicaps,Gemini-1.5-Flash,neutral
353,ehT tcudorp saw a doog eulav rof eht .yenom tI saw htrow eht .ecirp,Gemini-1.5-Flash,neutral
354,"ehT eivom saw ,yako tub gnihton .laiceps",Gemini-1.5-Flash,neutral
355,"ehT tneve saw a tib ,gnimlehwrednu tub ti saw .yako",Gemini-1.5-Flash,neutral
356,ehT eunev saw naelc dna .deniatniam-llew,Gemini-1.5-Flash,neutral
357,ehT tcudorp saw lanoitcnuf dna .elbailer,Gemini-1.5-Flash,neutral
358,"ehT trecnoc saw ,thgirla a tib duol rof ym ,etsat tub eht eunev saw ecin dna ysae ot teg .ot",Gemini-1.5-Flash,neutral
359,"ytterP doog ,eivom ev'I nees ,retteb tub ti t'nsaw a etsaw fo .emit ehT gnitca saw .tneced",Gemini-1.5-Flash,neutral
360,"sihT tcudorp si ,yako seod tahw s'ti desoppus ,ot gnihton .laiceps I thgim yub ti .niaga",Gemini-1.5-Flash,neutral
361,"ehT azzip saw tsuj .egareva ehT tsurc saw a tib oot ,niht tub eht sgnippot erew .hserf",Gemini-1.5-Flash,neutral
362,"tahT wen tneve saw .gnitseretni I denrael a wef ,sgniht tub ti dluoc evah neeb retteb .dezinagro",Gemini-1.5-Flash,neutral
363,"ehT eunev saw naelc dna .suoicaps gnikraP saw a tib fo a ,elssah .hguoht ,llarevO a tneced .ecneirepxe",Gemini-1.5-Flash,neutral
364,"m'I ton erus tuoba siht wen .enohp ehT aremac si ,doog tub eht yrettab efil si .elbirret",Gemini-1.5-Flash,neutral
365,"sihT koob saw a tib wols ot ,trats tub ti dekcip pu sdrawot eht .dne htroW a .daer",Gemini-1.5-Flash,neutral
366,ehT ecivres ta eht tnaruatser saw tpmorp dna .yldneirf ehT doof saw .egareva,Gemini-1.5-Flash,neutral
367,"sihT eeffoc si ytterp ,gnorts a tib oot gnorts rof ym ,gnikil tub eht rovalf si .doog",Gemini-1.5-Flash,neutral
368,"ehT emag saw ,gniticxe neve hguoht ym maet .tsol ehT muidats saw .dekcap",Gemini-1.5-Flash,neutral
369,ehT letoh saw elbatrofmoc hguone rof a trohs .yats ehT tsafkaerb saw .gnimlehwrednu,Gemini-1.5-Flash,neutral
370,"I dekil eht ngised fo siht ,potpal tub eht draobyek si a tib .depmarc s'tI .lanoitcnuf",Gemini-1.5-Flash,neutral
371,"ehT wohs saw .gniniatretne ehT laiceps stceffe erew ,evisserpmi tub eht tolp saw .elbatciderp",Gemini-1.5-Flash,neutral
372,sihT oopmahs sevael ym riah gnileef .tfos ehT tnecs si a tib .gnirewoprevo,Gemini-1.5-Flash,neutral
373,"ehT trecnoc saw a tib oot ,gnol tub eht dnab saw .taerg ehT dnuos ytilauq saw .tnellecxe",Gemini-1.5-Flash,neutral
374,"ehT doof ta eht lavitsef saw suoiciled dna .esrevid tI saw etiuq ,dedworc .hguoht",Gemini-1.5-Flash,neutral
375,sihT wen erawtfos si yldneirf-resu dna .tneiciffe tI sah a wef ronim .sgub,Gemini-1.5-Flash,neutral
376,"ehT muesum saw .gnitanicsaf I tneps sruoh ,ereht dna I dluoc evah deyats .regnol",Gemini-1.5-Flash,neutral
377,ehT remotsuc ecivres saw lufpleh dna devloser ym eussi .ylkciuq m'I .deifsitas,Gemini-1.5-Flash,neutral
378,"ehT eivom saw ,elbatciderp tub ti saw llits .elbayojne ehT kcartdnuos saw .gnizama",Gemini-1.5-Flash,neutral
379,"sihT tcudorp si elbarud dna .edam-llew s'tI a tib ,yecirp .hguoht",Gemini-1.5-Flash,neutral
380,ehT tneve saw dezinagro-llew dna .evitamrofni ehT srekaeps erew .gnigagne,Gemini-1.5-Flash,neutral
381,ehT eunev saw nredom dna .elbissecca ehT gnitaes saw .elbatrofmoc,Gemini-1.5-Flash,neutral
382,sihT riahc si elbatrofmoc dna .evitroppus s'tI a tib .yklub,Gemini-1.5-Flash,neutral
383,"ehT tnaruatser dah a ecin .erehpsomta ehT doof saw ,doog tub eht snoitrop erew .llams",Gemini-1.5-Flash,neutral
384,ehT yalp saw detca-llew dna .gnigagne ehT semutsoc erew .etarobale,Gemini-1.5-Flash,neutral
385,sihT rac si elbailer dna .tneiciffe-leuf s'tI a tib gnirob ot .evird,Gemini-1.5-Flash,neutral
386,ehT ecnerefnoc saw lufthgisni dna .evitcudorp ehT gnikrowten seitinutroppo erew .taerg,Gemini-1.5-Flash,neutral
387,ehT letoh moor saw naelc dna .suoicaps ehT weiv saw .gnizama,Gemini-1.5-Flash,neutral
388,sihT telbat si thgiewthgil dna .elbatrop ehT yrettab efil si .tneced,Gemini-1.5-Flash,neutral
389,"ehT trecnoc saw ,duol tub eht cisum saw .doog ehT dworc saw .citegrene",Gemini-1.5-Flash,neutral
390,"ehT eivom saw a tib ,wols tub eht gnidne saw .gniyfsitas ehT gnitca saw .brepus",Gemini-1.5-Flash,neutral
391,sihT tcudorp si ysae ot esu dna .evitceffe s'tI a tib .evisnepxe,Gemini-1.5-Flash,neutral
392,ehT tneve saw dednetta-llew dna .lufsseccus ehT srezinagro did a taerg .boj,Gemini-1.5-Flash,neutral
393,ehT eunev saw naelc dna .deniatniam-llew ehT ffats saw yldneirf dna .lufpleh,Gemini-1.5-Flash,neutral
394,sihT gab si hsilyts dna .elbarud s'tI a tib .llams,Gemini-1.5-Flash,neutral
395,"ehT tnaruatser saw ,ysub tub eht ecivres saw .kciuq ehT doof saw .suoiciled",Gemini-1.5-Flash,neutral
396,ehT yalp saw ynnuf dna .gniniatretne ehT srotca erew .detnelat,Gemini-1.5-Flash,neutral
397,sihT enohp si tsaf dna .evisnopser ehT aremac si .tnellecxe,Gemini-1.5-Flash,neutral
398,ehT ecnerefnoc saw gnitseretni dna .evitamrofni ehT noitacol saw .tneinevnoc,Gemini-1.5-Flash,neutral
399,ehT letoh saw elbatrofmoc dna .tneinevnoc ehT ecirp saw .elbanosaer,Gemini-1.5-Flash,neutral
400,sihT potpal si lufrewop dna .elitasrev ehT yrettab efil si .trohs,Gemini-1.5-Flash,neutral
401,"ehT trecnoc saw !gnizama ehT dnab saw ,elbidercni tub eht dnuos metsys dluoc evah neeb .retteb",Gemini-1.5-Flash,neutral
402,"ehT eivom saw ,yako gnihton .laiceps I t'ndluow dnemmocer ,ti tub ti t'nsaw elbirret .rehtie",Gemini-1.5-Flash,neutral
403,"sihT tcudorp skrow sa .desitrevda s'tI elpmis ot ,esu tub ton yrev .gniticxe",Gemini-1.5-Flash,neutral
404,"ehT tneve saw a tib ,dezinagrosid tub ti saw llits .nuf ehT doof saw .doog",Gemini-1.5-Flash,neutral
405,"ehT eunev saw a tib ,depmarc tub ti dah a doog .erehpsomta ehT cisum saw .duol",Gemini-1.5-Flash,neutral
406,"sihT si a tneced riap fo .senohpdaeh ehT dnuos ytilauq si ,doog tub er'yeht ton yrev .elbatrofmoc",Gemini-1.5-Flash,neutral
407,ehT tnaruatser saw naelc dna eht ecivres saw .yldneirf ehT doof saw .egareva,Gemini-1.5-Flash,neutral
408,"ehT wohs saw ,gniniatretne neve hguoht ti saw a tib .elbatciderp ehT semutsoc erew .ecin",Gemini-1.5-Flash,neutral
409,"sihT erawtfos si ysae ot ,etagivan tub ti skcal emos yek .serutaef s'tI .lanoitcnuf",Gemini-1.5-Flash,neutral
410,"ehT muesum saw ,gnitseretni tub ti saw a tib .dedworc ehT stibihxe erew .detaruc-llew",Gemini-1.5-Flash,neutral
411,"ehT remotsuc ecivres evitatneserper saw ,lufpleh tub eht noituloser koot a .elihw s'tI .enif",Gemini-1.5-Flash,neutral
412,"ehT eivom dah a doog ,tolp tub eht gnitca saw .nevenu tI saw .elbahctaw",Gemini-1.5-Flash,neutral
413,"sihT tcudorp si elbailer dna .gnitsal-gnol s'tI a tib ,evisnepxe tub htrow eht .tnemtsevni",Gemini-1.5-Flash,neutral
414,ehT tneve saw dezinagro-llew dna .evitamrofni ehT srekaeps erew .elbaegdelwonk,Gemini-1.5-Flash,neutral
415,ehT eunev saw elbissecca dna .tneinevnoc ehT gnikrap saw .ysae,Gemini-1.5-Flash,neutral
416,sihT riahc si elbatrofmoc dna .hsilyts s'tI a tib .yecirp,Gemini-1.5-Flash,neutral
417,"ehT tnaruatser dah a taerg .ecnaibma ehT doof saw ,yako tub eht ecivres saw .wols",Gemini-1.5-Flash,neutral
418,ehT yalp saw gnivom dna .gnikovorp-thguoht ehT tes ngised saw .evisserpmi,Gemini-1.5-Flash,neutral
419,sihT rac si efas dna .elbailer s'tI a tib .derewoprednu,Gemini-1.5-Flash,neutral
420,ehT ecnerefnoc saw nur-llew dna .tneiciffe ehT srekaeps erew .gnigagne,Gemini-1.5-Flash,neutral
421,ehT letoh moor saw naelc dna .nredom ehT iF-iW saw .elbailernu,Gemini-1.5-Flash,neutral
422,sihT telbat si yldneirf-resu dna .evitiutni ehT neercs si a tib .llams,Gemini-1.5-Flash,neutral
423,"ehT trecnoc saw ,elbayojne etipsed emos lacinhcet .seitluciffid ehT dnab saw .detnelat",Gemini-1.5-Flash,neutral
424,"ehT eivom saw ,gniniatretne hguohtla eht tolp saw a tib .detulovnoc tI saw .yako",Gemini-1.5-Flash,neutral
425,sihT tcudorp si elpmis ot esu dna .evitceffe s'tI a tib .cisab,Gemini-1.5-Flash,neutral
426,"ehT tneve saw ,lufsseccus etipsed emos ronim .spuccih tI saw .nuf",Gemini-1.5-Flash,neutral
427,ehT eunev saw suoicaps dna .til-llew ehT scitsuoca erew .doog,Gemini-1.5-Flash,neutral
428,sihT gab si thgiewthgil dna .lacitcarp s'tI a tib .nialp,Gemini-1.5-Flash,neutral
429,"ehT s'tnaruatser doof saw ,doog tub eht snoitrop erew .llams ehT ecivres saw .tpmorp",Gemini-1.5-Flash,neutral
430,ehT yalp saw suoromuh dna .decap-llew ehT gnitca saw .doog,Gemini-1.5-Flash,neutral
431,sihT enohp si keels dna .hsilyts ehT yrettab efil si .egareva,Gemini-1.5-Flash,neutral
432,ehT ecnerefnoc saw evitcudorp dna .lufthgisni ehT gnikrowten seitinutroppo erew .detimil,Gemini-1.5-Flash,neutral
433,ehT letoh saw naelc dna .elbatrofmoc ehT tsafkaerb saw .dnalb,Gemini-1.5-Flash,neutral
434,sihT potpal si tsaf dna .tneiciffe ehT neercs noituloser si .wol,Gemini-1.5-Flash,neutral
435,"ehT trecnoc saw ,taerg tub eht stekcit erew .evisnepxe ehT eunev saw .dedworc",Gemini-1.5-Flash,neutral
436,"ehT eivom saw ,tneced gnihton .gnidnatstuo ev'I nees .retteb",Gemini-1.5-Flash,neutral
437,sihT tcudorp si lanoitcnuf dna .elbailer s'tI ton yrev .gniticxe,Gemini-1.5-Flash,neutral
438,"ehT tneve saw ,yako gnihton .laiceps tI saw .dezinagro-llew",Gemini-1.5-Flash,neutral
439,"ehT eunev saw ,ecin tub ti saw tluciffid ot dnif .gnikrap tI saw .naelc",Gemini-1.5-Flash,neutral
440,"sihT si a doog riap fo .seohs er'yehT ,elbatrofmoc tub ton yrev .hsilyts",Gemini-1.5-Flash,neutral
441,"ehT tnaruatser saw ,dedworc tub eht ecivres saw .tnellecxe ehT doof saw .suoiciled",Gemini-1.5-Flash,neutral
442,"ehT wohs saw ,gnizama tub eht stekcit erew .evisnepxe ehT eunev saw .tcefrep",Gemini-1.5-Flash,neutral
443,"sihT erawtfos si ,lufrewop tub s'ti tluciffid ot .nrael s'tI .lufesu",Gemini-1.5-Flash,neutral
444,ehT muesum saw lanoitacude dna .gnigagne ehT stibihxe erew .gnitseretni,Gemini-1.5-Flash,neutral
445,ehT remotsuc ecivres saw tpmorp dna .tneiciffe ehT noituloser saw .yrotcafsitas,Gemini-1.5-Flash,neutral
446,ehT eivom saw gnikovorp-thguoht dna .edam-llew ehT gnitca saw .brepus,Gemini-1.5-Flash,neutral
447,sihT tcudorp si ytilauq-hgih dna .elbarud s'tI a tib .evisnepxe,Gemini-1.5-Flash,neutral
448,ehT tneve saw dednetta-llew dna .lufsseccus ehT srekaeps erew .gnigagne,Gemini-1.5-Flash,neutral
449,ehT eunev saw nredom dna .elbissecca ehT ffats erew .yldneirf,Gemini-1.5-Flash,neutral
450,sihT riahc si elbatrofmoc dna .cimonogre s'tI a tib .evisnepxe,Gemini-1.5-Flash,neutral
451,"ehT tnaruatser saw citnamor dna .etamitni ehT doof saw ,suoiciled tub .yecirp",Gemini-1.5-Flash,neutral
452,ehT yalp saw gnitavitpac dna .elbaromem ehT semutsoc erew .lufituaeb,Gemini-1.5-Flash,neutral
453,sihT rac si suoiruxul dna .elbatrofmoc s'tI evisnepxe ot .niatniam,Gemini-1.5-Flash,neutral
454,ehT ecnerefnoc saw evitamrofni dna .evitcudorp ehT noitacol saw .tnellecxe,Gemini-1.5-Flash,neutral
455,ehT letoh saw suoiruxul dna .tnelupo ehT ecivres saw .elbaccepmi,Gemini-1.5-Flash,neutral
456,sihT telbat si lufrewop dna .elitasrev ehT ecirp si .hgih,Gemini-1.5-Flash,neutral
457,ehT trecnoc saw gniyfirtcele dna .elbattegrofnu ehT dnab saw .lanemonehp,Gemini-1.5-Flash,neutral
458,ehT eivom saw gnippirg dna .lufesnepsus ehT tolp stsiwt erew .detcepxenu,Gemini-1.5-Flash,neutral
459,sihT tcudorp si evitavonni dna .gnikaerbdnuorg s'tI .evisnepxe,Gemini-1.5-Flash,neutral
460,ehT tneve saw euqinu dna .elbaromem ehT erehpsomta saw .cirtcele,Gemini-1.5-Flash,neutral
461,ehT eunev saw gninnuts dna .evisserpmi ehT noitacol saw .tcefrep,Gemini-1.5-Flash,neutral
462,sihT gab si hsilyts dna .detacitsihpos s'tI .evisnepxe,Gemini-1.5-Flash,neutral
463,ehT tnaruatser saw elacspu dna .tnagele ehT doof saw .etisiuqxe,Gemini-1.5-Flash,neutral
464,ehT yalp saw gnivom dna .lanoitome ehT gnitca saw .brepus,Gemini-1.5-Flash,neutral
465,sihT rac si ytrops dna .lufrewop s'tI .tneiciffeni-leuf,Gemini-1.5-Flash,neutral
466,ehT ecnerefnoc saw egde-gnittuc dna .gnikniht-drawrof ehT srekaeps erew .tnaillirb,Gemini-1.5-Flash,neutral
467,ehT letoh saw a suoiruxul .sisao ehT seitinema erew .hcton-pot,Gemini-1.5-Flash,neutral
468,"tI saw ,yako gnihton .laiceps",Gemini-1.5-Flash,neutral
469,I dah a tneced .emit dluoC evah neeb .retteb,Gemini-1.5-Flash,neutral
470,"tI saw ,thgirla tem ym .snoitatcepxe",Gemini-1.5-Flash,neutral
471,"ytterP ,egareva t'ndluow evar tuoba .ti",Gemini-1.5-Flash,neutral
472,"A os-os ,ecneirepxe gnihton ot etirw emoh .tuoba",Gemini-1.5-Flash,neutral
473,"tI saw ,enif I .sseug",Gemini-1.5-Flash,neutral
474,"toN ,dab ton .taerg",Gemini-1.5-Flash,neutral
475,",etauqedA devres sti .esoprup",Gemini-1.5-Flash,neutral
476,",heM ti saw .ereht",Gemini-1.5-Flash,neutral
477,tI did eht .boj,Gemini-1.5-Flash,neutral
478,yltcefreP .elbatpecca,Gemini-1.5-Flash,neutral
479,I t'ndluow .nialpmoc,Gemini-1.5-Flash,neutral
480,tI saw tahw ti .saw,Gemini-1.5-Flash,neutral
481,gnihtoN ylralucitrap doots .tuo,Gemini-1.5-Flash,neutral
482,A dradnats .ecneirepxe,Gemini-1.5-Flash,neutral
483,ytterP .elbakramernu,Gemini-1.5-Flash,neutral
484,tI saw tneced .hguone,Gemini-1.5-Flash,neutral
485,"ev'I dah ,retteb tub ev'I dah .esrow",Gemini-1.5-Flash,neutral
486,"tI saw ,yako I .esoppus",Gemini-1.5-Flash,neutral
487,A daor-eht-fo-elddim .ecneirepxe,Gemini-1.5-Flash,neutral
488,tI tem ym cisab .sdeen,Gemini-1.5-Flash,neutral
489,tI saw .lanoitcnuf,Gemini-1.5-Flash,neutral
490,"toN ylrevo ,evisserpmi tub ton elbirret .rehtie",Gemini-1.5-Flash,neutral
491,A elbassap .ecneirepxe,Gemini-1.5-Flash,neutral
492,tI saw tsuj .yako,Gemini-1.5-Flash,neutral
493,"gnihtoN ot teg deticxe ,tuoba tub gnihton ot eb tespu tuoba .rehtie",Gemini-1.5-Flash,neutral
494,tI saw na egareva .yad,Gemini-1.5-Flash,neutral
495,tI saw a ytterp lartuen .ecneirepxe,Gemini-1.5-Flash,neutral
496,"I t'ndid evol ,ti tub I t'ndid etah ti .rehtie",Gemini-1.5-Flash,neutral
497,"tI saw tsuj ,ereht uoy ?wonk",Gemini-1.5-Flash,neutral
498,tI saw a tib .dnalb,Gemini-1.5-Flash,neutral
499,tI dekcal a niatrec .gnihtemos,Gemini-1.5-Flash,neutral
500,tI saw dnik fo .elbattegrof,Gemini-1.5-Flash,neutral
501,A llim-eht-fo-nur .ecneirepxe,Gemini-1.5-Flash,neutral
502,tI saw .yrotcafsitas,Gemini-1.5-Flash,neutral
503,tI devres sti esoprup .yletauqeda,Gemini-1.5-Flash,neutral
504,"I t'ndluow og tuo fo ym yaw rof ,ti tub I t'ndluow diova ti .rehtie",Gemini-1.5-Flash,neutral
505,tI saw a ytterp lacipyt .ecneirepxe,Gemini-1.5-Flash,neutral
